Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
2250.000,680,0.731,0.731727
2250.000,681,0.732,0.731727
2250.000,680,0.731,0.731818
2250.000,681,0.732,0.731909
2250.000,681,0.732,0.731909
2265.000,681,0.732,0.731909
2265.000,681,0.732,0.732000
2265.000,682,0.733,0.732000
2281.000,681,0.732,0.732091
2281.000,681,0.732,0.732091
2281.000,681,0.732,0.732091
2297.000,681,0.732,0.732091
2297.000,681,0.732,0.732091
2297.000,681,0.732,0.732000
2312.000,681,0.732,0.732000
2312.000,681,0.732,0.732000
2312.000,681,0.732,0.732000
2328.000,681,0.732,0.732000
2328.000,681,0.732,0.732000
2328.000,681,0.732,0.732000
2343.000,681,0.732,0.732000
2343.000,681,0.732,0.732000
2359.000,681,0.732,0.732000
2359.000,681,0.732,0.732000
2359.000,681,0.732,0.732000
2359.000,681,0.732,0.732000
2375.000,681,0.732,0.732000
2375.000,681,0.732,0.732000
2375.000,681,0.732,0.732000
2390.000,681,0.732,0.732091
2390.000,681,0.732,0.732091
2390.000,681,0.732,0.732091
2390.000,681,0.732,0.732091
2406.000,681,0.732,0.732091
2406.000,682,0.733,0.732091
2406.000,681,0.732,0.732091
2422.000,681,0.732,0.732091
2422.000,681,0.732,0.732182
2422.000,681,0.732,0.732182
2437.000,681,0.732,0.732273
2437.000,681,0.732,0.732182
2453.000,681,0.732,0.732182
2453.000,682,0.733,0.732182
2453.000,681,0.732,0.732273
2453.000,682,0.733,0.732364
2468.000,681,0.732,0.732455
2468.000,681,0.732,0.732455
2468.000,681,0.732,0.732455
2484.000,682,0.733,0.732455
2484.000,682,0.733,0.732545
2484.000,682,0.733,0.732455
2500.000,681,0.732,0.732545
2500.000,681,0.732,0.732545
2500.000,682,0.733,0.732545
2515.000,682,0.733,0.732545
2515.000,681,0.732,0.732455
2515.000,682,0.733,0.732364
2515.000,681,0.732,0.732364
2531.000,681,0.732,0.732364
2531.000,682,0.733,0.732364
2531.000,681,0.732,0.732364
2547.000,681,0.732,0.732455
2547.000,681,0.732,0.732455
2562.000,681,0.732,0.732545
2578.000,682,0.733,0.732636
2578.000,682,0.733,0.732636
2578.000,682,0.733,0.732727
2578.000,682,0.733,0.732818
2578.000,682,0.733,0.732909
2578.000,682,0.733,0.733000
2593.000,682,0.733,0.733000
2593.000,682,0.733,0.733000
2593.000,682,0.733,0.733000
2609.000,682,0.733,0.733000
2609.000,682,0.733,0.733000
2609.000,682,0.733,0.733000
2625.000,682,0.733,0.733000
2625.000,682,0.733,0.733000
2625.000,682,0.733,0.733000
2640.000,682,0.733,0.733000
2640.000,682,0.733,0.733000
2640.000,682,0.733,0.733000
2656.000,682,0.733,0.733000
2656.000,682,0.733,0.733000
2656.000,682,0.733,0.733091
2672.000,682,0.733,0.733091
2672.000,682,0.733,0.733091
2687.000,682,0.733,0.733091
2687.000,682,0.733,0.733091
2687.000,683,0.734,0.733091
2687.000,682,0.733,0.733091
2687.000,682,0.733,0.733091
2703.000,682,0.733,0.733091
2703.000,682,0.733,0.733091
2703.000,682,0.733,0.733091
2718.000,682,0.733,0.733000
2718.000,682,0.733,0.733000
2718.000,682,0.733,0.733000
2734.000,682,0.733,0.733000
2734.000,682,0.733,0.733091
2734.000,682,0.733,0.733182
2750.000,682,0.733,0.733182
2750.000,682,0.733,0.733182
2750.000,682,0.733,0.733273
2765.000,683,0.734,0.733273
2765.000,683,0.734,0.733273
2781.000,682,0.733,0.733364
2797.000,682,0.733,0.733364
2797.000,683,0.734,0.733364
2797.000,682,0.733,0.733364
2797.000,682,0.733,0.733364
2797.000,683,0.734,0.733364
2797.000,682,0.733,0.733364
2812.000,682,0.733,0.733364
2812.000,682,0.733,0.733273
2812.000,683,0.734,0.733273
2812.000,683,0.734,0.733273
2828.000,682,0.733,0.733182
2828.000,682,0.733,0.733273
2828.000,682,0.733,0.733273
2843.000,682,0.733,0.733364
2843.000,682,0.733,0.733364
2843.000,682,0.733,0.733364
2859.000,683,0.734,0.733455
2859.000,682,0.733,0.733545
2859.000,683,0.734,0.733545
2875.000,683,0.734,0.733636
2875.000,683,0.734,0.733727
2875.000,683,0.734,0.733818
2906.000,683,0.734,0.733818
2906.000,682,0.733,0.733909
2906.000,683,0.734,0.733909
2906.000,683,0.734,0.733909
2906.000,683,0.734,0.733909
2906.000,683,0.734,0.733818
2922.000,683,0.734,0.733818
2922.000,683,0.734,0.733818
2922.000,683,0.734,0.733727
2937.000,683,0.734,0.733727
2937.000,682,0.733,0.733727
2937.000,683,0.734,0.733727
