Time(ms),PCElapsed(ms),ADC,Voltage(V)
170275,4281.000,668,0.718
170280,4296.000,668,0.718
170285,4296.000,668,0.718
170290,4296.000,668,0.718
170295,4296.000,668,0.718
170300,4312.000,668,0.718
170305,4312.000,668,0.718
170310,4328.000,668,0.718
170315,4328.000,668,0.718
170320,4328.000,668,0.718
170326,4328.000,668,0.718
170331,4343.000,668,0.718
170336,4343.000,668,0.718
170341,4343.000,667,0.717
170346,4359.000,668,0.718
170351,4359.000,668,0.718
170356,4359.000,668,0.718
170361,4375.000,671,0.722
170366,4375.000,670,0.720
170371,4375.000,670,0.720
170376,4390.000,670,0.720
170381,4390.000,670,0.720
170386,4390.000,670,0.720
170391,4406.000,670,0.720
170396,4406.000,671,0.722
170401,4406.000,671,0.722
170406,4421.000,670,0.720
170411,4421.000,670,0.720
170416,4421.000,670,0.720
170421,4437.000,670,0.720
170426,4437.000,670,0.720
170431,4453.000,670,0.720
170436,4453.000,670,0.720
170441,4453.000,670,0.720
170446,4453.000,670,0.720
170451,4468.000,671,0.722
170456,4468.000,670,0.720
170461,4468.000,671,0.722
170466,4468.000,673,0.724
170471,4484.000,673,0.724
170476,4484.000,673,0.724
170481,4484.000,673,0.724
170486,4500.000,673,0.724
170491,4500.000,673,0.724
170496,4500.000,673,0.724
170501,4515.000,673,0.724
170506,4515.000,673,0.724
170511,4515.000,673,0.724
170516,4531.000,673,0.724
170521,4531.000,672,0.723
170526,4531.000,673,0.724
170531,4546.000,673,0.724
170536,4546.000,673,0.724
170541,4546.000,673,0.724
170546,4562.000,673,0.724
170551,4562.000,672,0.723
170556,4562.000,672,0.723
170561,4578.000,672,0.723
170566,4578.000,675,0.726
170571,4578.000,675,0.726
170576,4593.000,675,0.726
170582,4593.000,675,0.726
170587,4593.000,675,0.726
170592,4609.000,675,0.726
170597,4609.000,675,0.726
170602,4609.000,675,0.726
170607,4625.000,675,0.726
170612,4625.000,675,0.726
170617,4625.000,675,0.726
170622,4640.000,675,0.726
170627,4640.000,675,0.726
170632,4640.000,675,0.726
170637,4640.000,675,0.726
170642,4656.000,675,0.726
170647,4656.000,675,0.726
170652,4671.000,675,0.726
170657,4671.000,675,0.726
170662,4671.000,675,0.726
170667,4671.000,677,0.728
170672,4687.000,677,0.728
170677,4687.000,677,0.728
170682,4687.000,678,0.729
170687,4703.000,677,0.728
170692,4703.000,677,0.728
170697,4703.000,677,0.728
170702,4718.000,677,0.728
