Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
3281.000,654,0.703,0.701909
3281.000,654,0.703,0.702545
3297.000,654,0.703,0.703182
3297.000,654,0.703,0.703636
3297.000,655,0.704,0.704273
3328.000,656,0.705,0.704818
3328.000,656,0.705,0.705273
3328.000,657,0.706,0.705727
3328.000,656,0.705,0.706364
3328.000,658,0.708,0.707000
3328.000,658,0.708,0.707545
3344.000,658,0.708,0.708091
3344.000,658,0.708,0.708636
3344.000,660,0.710,0.709091
3359.000,660,0.710,0.709636
3359.000,660,0.710,0.709909
3359.000,661,0.711,0.710182
3375.000,661,0.711,0.710455
3375.000,661,0.711,0.710727
3375.000,661,0.711,0.710909
3391.000,661,0.711,0.711091
3391.000,661,0.711,0.711273
3391.000,661,0.711,0.711364
3406.000,661,0.711,0.711455
3406.000,662,0.712,0.711545
3406.000,662,0.712,0.711636
3422.000,662,0.712,0.711818
3422.000,662,0.712,0.711909
3422.000,662,0.712,0.712091
3437.000,662,0.712,0.712273
3437.000,662,0.712,0.712364
3437.000,663,0.713,0.712455
3453.000,662,0.712,0.712545
3453.000,663,0.713,0.712636
3453.000,663,0.713,0.712818
3453.000,663,0.713,0.713000
3469.000,663,0.713,0.713182
3469.000,663,0.713,0.713182
3469.000,663,0.713,0.713364
3484.000,664,0.714,0.713455
3484.000,664,0.714,0.713545
3484.000,664,0.714,0.713636
3500.000,663,0.713,0.713727
3500.000,664,0.714,0.713818
3500.000,664,0.714,0.714000
3516.000,664,0.714,0.714091
3516.000,664,0.714,0.714091
3516.000,664,0.714,0.714182
3531.000,664,0.714,0.714364
3531.000,665,0.715,0.714455
3547.000,665,0.715,0.714545
3547.000,664,0.714,0.714636
3547.000,665,0.715,0.714727
3547.000,665,0.715,0.714909
3562.000,665,0.715,0.715000
3562.000,665,0.715,0.715000
3562.000,665,0.715,0.715000
3578.000,665,0.715,0.715182
3578.000,666,0.716,0.715182
3578.000,665,0.715,0.715273
3594.000,665,0.715,0.715364
3594.000,665,0.715,0.715455
3594.000,666,0.716,0.715636
3594.000,665,0.715,0.715727
3609.000,666,0.716,0.715818
3609.000,666,0.716,0.716000
3609.000,666,0.716,0.716182
3625.000,667,0.717,0.716364
3625.000,666,0.716,0.716455
3625.000,667,0.717,0.716636
3641.000,667,0.717,0.716727
3641.000,667,0.717,0.716818
3656.000,667,0.717,0.716909
3656.000,667,0.717,0.716909
3656.000,667,0.717,0.717000
3656.000,667,0.717,0.717000
3672.000,667,0.717,0.717000
3672.000,667,0.717,0.717000
3672.000,667,0.717,0.717000
3687.000,667,0.717,0.717000
3687.000,667,0.717,0.717000
3687.000,667,0.717,0.717091
3703.000,667,0.717,0.717273
3703.000,667,0.717,0.717455
3703.000,667,0.717,0.717636
3719.000,667,0.717,0.717818
3719.000,668,0.718,0.718000
3719.000,669,0.719,0.718182
3734.000,669,0.719,0.718364
3734.000,669,0.719,0.718545
3734.000,669,0.719,0.718727
3750.000,669,0.719,0.718909
3750.000,669,0.719,0.719000
3766.000,669,0.719,0.719091
3766.000,669,0.719,0.719091
3766.000,669,0.719,0.719182
3766.000,669,0.719,0.719182
3766.000,669,0.719,0.719182
3781.000,670,0.720,0.719182
3781.000,669,0.719,0.719182
3781.000,670,0.720,0.719182
3797.000,669,0.719,0.719182
3797.000,669,0.719,0.719182
3797.000,669,0.719,0.719273
3812.000,669,0.719,0.719273
3812.000,669,0.719,0.719273
3812.000,669,0.719,0.719273
3828.000,669,0.719,0.719273
3828.000,670,0.720,0.719273
3828.000,670,0.720,0.719273
3844.000,669,0.719,0.719273
3844.000,670,0.720,0.719364
3844.000,669,0.719,0.719455
3859.000,669,0.719,0.719455
3859.000,669,0.719,0.719364
3875.000,669,0.719,0.719364
3875.000,670,0.720,0.719455
3875.000,670,0.720,0.719455
3875.000,669,0.719,0.719455
3891.000,669,0.719,0.719545
3891.000,670,0.720,0.719545
3891.000,670,0.720,0.719636
3906.000,670,0.720,0.719636
3906.000,669,0.719,0.719636
3906.000,670,0.720,0.719636
3922.000,669,0.719,0.719727
3922.000,670,0.720,0.719727
3922.000,670,0.720,0.719727
3937.000,670,0.720,0.719727
3937.000,669,0.719,0.719818
3937.000,670,0.720,0.719818
3937.000,670,0.720,0.719909
3953.000,670,0.720,0.719909
3953.000,670,0.720,0.719909
3953.000,670,0.720,0.719909
3969.000,670,0.720,0.720000
3969.000,670,0.720,0.720000
3969.000,670,0.720,0.720000
3984.000,670,0.720,0.720000
4000.000,670,0.720,0.720000
4000.000,670,0.720,0.719909
4000.000,670,0.720,0.719818
4000.000,670,0.720,0.719818
4000.000,670,0.720,0.719818
4016.000,670,0.720,0.719818
4016.000,669,0.719,0.719818
4016.000,669,0.719,0.719818
4031.000,670,0.720,0.719818
4031.000,670,0.720,0.719818
4031.000,670,0.720,0.720000
4047.000,670,0.720,0.720000
4047.000,670,0.720,0.720091
4047.000,670,0.720,0.720182
4062.000,670,0.720,0.720182
4062.000,671,0.722,0.720182
4062.000,670,0.720,0.720182
4078.000,670,0.720,0.720182
4078.000,670,0.720,0.720182
4078.000,670,0.720,0.720182
4078.000,670,0.720,0.720182
4094.000,670,0.720,0.720000
4094.000,670,0.720,0.720000
4109.000,670,0.720,0.720000
4109.000,670,0.720,0.720000
4109.000,670,0.720,0.720000
4109.000,670,0.720,0.720182
4125.000,670,0.720,0.720182
4125.000,670,0.720,0.720364
4125.000,670,0.720,0.720545
4141.000,670,0.720,0.720727
4141.000,671,0.722,0.720909
4141.000,670,0.720,0.721091
4156.000,671,0.722,0.721091
4156.000,671,0.722,0.721273
4156.000,671,0.722,0.721273
4172.000,671,0.722,0.721273
4172.000,671,0.722,0.721091
4172.000,670,0.720,0.721273
4187.000,671,0.722,0.721273
4187.000,670,0.720,0.721091
4187.000,670,0.720,0.721091
4203.000,670,0.720,0.720909
4219.000,671,0.722,0.720727
4219.000,671,0.722,0.720727
4219.000,670,0.720,0.720727
4219.000,671,0.722,0.720909
4219.000,670,0.720,0.721182
4234.000,670,0.720,0.721455
4234.000,670,0.720,0.721455
4234.000,671,0.722,0.721455
4250.000,671,0.722,0.721636
4250.000,672,0.723,0.721636
4250.000,672,0.723,0.721818
4250.000,671,0.722,0.722000
4266.000,671,0.722,0.722182
4266.000,671,0.722,0.722182
4266.000,671,0.722,0.722182
4281.000,671,0.722,0.722091
4281.000,671,0.722,0.722000
4281.000,671,0.722,0.722000
4297.000,671,0.722,0.722000
4297.000,671,0.722,0.722000
4297.000,671,0.722,0.721818
4312.000,671,0.722,0.721818
4312.000,671,0.722,0.721818
4312.000,671,0.722,0.721818
4328.000,671,0.722,0.721818
4328.000,670,0.720,0.721818
4328.000,671,0.722,0.721818
4344.000,671,0.722,0.721818
4344.000,671,0.722,0.721909
4344.000,671,0.722,0.721909
4359.000,671,0.722,0.721909
4359.000,671,0.722,0.722091
4359.000,671,0.722,0.722091
4359.000,672,0.723,0.722091
4375.000,671,0.722,0.722091
4375.000,671,0.722,0.722091
4375.000,671,0.722,0.722091
4391.000,671,0.722,0.722091
4391.000,671,0.722,0.722091
4391.000,671,0.722,0.722000
4406.000,671,0.722,0.722000
4406.000,671,0.722,0.722000
4406.000,671,0.722,0.722091
