Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
3437.000,666,0.716,0.716727
3437.000,667,0.717,0.716727
3437.000,668,0.718,0.716909
3437.000,667,0.717,0.717091
3453.000,666,0.716,0.717182
3453.000,667,0.717,0.717182
3453.000,667,0.717,0.717273
3468.000,668,0.718,0.717273
3468.000,668,0.718,0.717273
3468.000,668,0.718,0.717273
3484.000,667,0.717,0.717364
3484.000,667,0.717,0.717364
3484.000,667,0.717,0.717455
3500.000,668,0.718,0.717455
3500.000,667,0.717,0.717455
3515.000,667,0.717,0.717364
3546.000,667,0.717,0.717364
3546.000,668,0.718,0.717364
3546.000,668,0.718,0.717455
3546.000,668,0.718,0.717455
3546.000,667,0.717,0.717545
3546.000,667,0.717,0.717636
3546.000,667,0.717,0.717727
3546.000,668,0.718,0.717636
3546.000,668,0.718,0.717545
3562.000,668,0.718,0.717545
3562.000,668,0.718,0.717636
3562.000,668,0.718,0.717727
3562.000,667,0.717,0.717818
3578.000,667,0.717,0.717727
3578.000,668,0.718,0.717727
3578.000,668,0.718,0.717727
3593.000,668,0.718,0.717727
3593.000,668,0.718,0.717727
3593.000,667,0.717,0.717818
3609.000,668,0.718,0.717818
3609.000,668,0.718,0.717818
3609.000,668,0.718,0.717818
3625.000,668,0.718,0.717727
3625.000,668,0.718,0.717636
3625.000,667,0.717,0.717727
3640.000,668,0.718,0.717727
3640.000,668,0.718,0.717727
3640.000,667,0.717,0.717727
3656.000,667,0.717,0.717727
3656.000,668,0.718,0.717727
3656.000,668,0.718,0.717818
3671.000,668,0.718,0.717818
3671.000,668,0.718,0.717818
3718.000,668,0.718,0.717909
3718.000,668,0.718,0.718000
3718.000,668,0.718,0.717909
3718.000,668,0.718,0.717909
3718.000,668,0.718,0.717909
3718.000,668,0.718,0.717818
3718.000,668,0.718,0.717727
3718.000,667,0.717,0.717636
3718.000,668,0.718,0.717636
3718.000,668,0.718,0.717636
3734.000,667,0.717,0.717636
3734.000,667,0.717,0.717636
3734.000,667,0.717,0.717636
3734.000,668,0.718,0.717727
3750.000,668,0.718,0.717727
3750.000,668,0.718,0.717727
3750.000,668,0.718,0.717818
3765.000,668,0.718,0.717909
3765.000,668,0.718,0.718000
3765.000,668,0.718,0.718000
3781.000,668,0.718,0.718000
3781.000,668,0.718,0.718000
3781.000,668,0.718,0.718000
3796.000,668,0.718,0.718000
3796.000,668,0.718,0.718000
3796.000,668,0.718,0.718000
3812.000,668,0.718,0.718000
3812.000,668,0.718,0.718000
3812.000,668,0.718,0.718000
3875.000,668,0.718,0.718000
3875.000,668,0.718,0.718000
3875.000,668,0.718,0.718000
3875.000,668,0.718,0.718091
3875.000,668,0.718,0.718091
3875.000,668,0.718,0.718091
3875.000,668,0.718,0.718091
3875.000,668,0.718,0.718091
3875.000,669,0.719,0.718000
3875.000,668,0.718,0.718000
3875.000,668,0.718,0.718000
3875.000,668,0.718,0.718000
3875.000,668,0.718,0.718000
3890.000,667,0.717,0.718000
3890.000,668,0.718,0.717909
3890.000,668,0.718,0.717909
3906.000,668,0.718,0.717909
3906.000,668,0.718,0.717909
3906.000,668,0.718,0.717909
3921.000,668,0.718,0.718000
3921.000,668,0.718,0.718000
3921.000,668,0.718,0.718000
3937.000,668,0.718,0.718091
3937.000,668,0.718,0.718091
3937.000,668,0.718,0.718091
3953.000,668,0.718,0.718091
3953.000,668,0.718,0.718091
3953.000,669,0.719,0.718182
3968.000,668,0.718,0.718182
3968.000,668,0.718,0.718182
3968.000,668,0.718,0.718182
4000.000,668,0.718,0.718182
4000.000,669,0.719,0.718182
4000.000,668,0.718,0.718182
4000.000,668,0.718,0.718182
4000.000,668,0.718,0.718273
4000.000,668,0.718,0.718182
4015.000,668,0.718,0.718182
4015.000,669,0.719,0.718091
4015.000,668,0.718,0.718182
4031.000,669,0.719,0.718273
4031.000,667,0.717,0.718364
4031.000,668,0.718,0.718455
4046.000,668,0.718,0.718545
4046.000,669,0.719,0.718545
4046.000,669,0.719,0.718636
4046.000,669,0.719,0.718636
4062.000,669,0.719,0.718818
4062.000,669,0.719,0.718909
4062.000,669,0.719,0.719000
4078.000,669,0.719,0.719000
4078.000,669,0.719,0.719000
4078.000,669,0.719,0.719000
4093.000,669,0.719,0.719000
4109.000,669,0.719,0.719000
4109.000,669,0.719,0.719091
4109.000,669,0.719,0.719091
4109.000,669,0.719,0.719091
4109.000,669,0.719,0.719091
4125.000,669,0.719,0.719091
4125.000,670,0.720,0.719091
4125.000,669,0.719,0.719091
4140.000,669,0.719,0.719091
4140.000,669,0.719,0.719091
4140.000,669,0.719,0.719091
4156.000,669,0.719,0.719091
4156.000,669,0.719,0.719000
4156.000,669,0.719,0.719000
4171.000,669,0.719,0.718727
4171.000,669,0.719,0.718727
4171.000,669,0.719,0.718727
4187.000,669,0.719,0.718727
4187.000,669,0.719,0.718727
4187.000,666,0.716,0.718727
4203.000,669,0.719,0.718727
4203.000,669,0.719,0.718818
4218.000,669,0.719,0.718818
4218.000,669,0.719,0.718818
4234.000,669,0.719,0.718818
4234.000,669,0.719,0.719091
4234.000,670,0.720,0.719091
