Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
3125.000,665,0.715,0.714727
3125.000,664,0.714,0.714545
3125.000,664,0.714,0.714273
3125.000,664,0.714,0.714091
3125.000,664,0.714,0.713909
3125.000,664,0.714,0.713636
3141.000,664,0.714,0.712727
3141.000,663,0.713,0.712455
3141.000,663,0.713,0.712182
3141.000,663,0.713,0.711909
3157.000,662,0.712,0.711636
3157.000,656,0.705,0.711364
3157.000,661,0.711,0.711000
3172.000,661,0.711,0.710818
3172.000,661,0.711,0.710636
3172.000,661,0.711,0.710455
3188.000,661,0.711,0.710364
3219.000,660,0.710,0.710909
3250.000,661,0.711,0.710818
3250.000,661,0.711,0.710818
3250.000,661,0.711,0.710818
3250.000,661,0.711,0.710909
3250.000,661,0.711,0.710909
3250.000,660,0.710,0.711091
3250.000,661,0.711,0.711091
3250.000,661,0.711,0.711182
3250.000,662,0.712,0.711182
3250.000,661,0.711,0.711273
3250.000,662,0.712,0.711273
3250.000,661,0.711,0.711364
3250.000,662,0.712,0.711455
3266.000,661,0.711,0.711455
3266.000,662,0.712,0.711455
3266.000,661,0.711,0.711455
3282.000,661,0.711,0.711455
3282.000,662,0.712,0.711545
3282.000,661,0.711,0.711455
3297.000,662,0.712,0.711545
3297.000,661,0.711,0.711455
3297.000,662,0.712,0.711545
3313.000,662,0.712,0.711636
3313.000,661,0.711,0.711636
3313.000,662,0.712,0.711727
3313.000,661,0.711,0.711727
3360.000,662,0.712,0.711818
3360.000,662,0.712,0.711727
3375.000,662,0.712,0.711727
3391.000,662,0.712,0.711818
3391.000,662,0.712,0.711818
3391.000,662,0.712,0.711909
3391.000,661,0.711,0.711909
3391.000,662,0.712,0.711909
3391.000,662,0.712,0.711909
3391.000,662,0.712,0.711909
3391.000,662,0.712,0.711909
3391.000,662,0.712,0.711909
3391.000,662,0.712,0.712000
3391.000,662,0.712,0.712000
3391.000,662,0.712,0.712000
3407.000,662,0.712,0.712000
3407.000,662,0.712,0.712000
3407.000,662,0.712,0.712000
3422.000,662,0.712,0.712000
3422.000,662,0.712,0.712000
3422.000,662,0.712,0.712000
3438.000,662,0.712,0.712091
3438.000,662,0.712,0.712091
3438.000,662,0.712,0.712182
3454.000,662,0.712,0.712273
3454.000,662,0.712,0.712364
3454.000,663,0.713,0.712364
3485.000,662,0.712,0.712455
3516.000,663,0.713,0.712545
3516.000,663,0.713,0.712636
3516.000,663,0.713,0.712636
3516.000,662,0.712,0.712636
3516.000,663,0.713,0.712545
3516.000,663,0.713,0.712545
3516.000,663,0.713,0.712545
3516.000,662,0.712,0.712455
3516.000,662,0.712,0.712455
3516.000,662,0.712,0.712636
3516.000,662,0.712,0.712636
3516.000,663,0.713,0.712636
3532.000,662,0.712,0.712636
3532.000,663,0.713,0.712727
3532.000,664,0.714,0.712818
3547.000,663,0.713,0.712909
3547.000,663,0.713,0.713000
3547.000,663,0.713,0.713000
3563.000,663,0.713,0.713091
3563.000,663,0.713,0.713091
3563.000,663,0.713,0.713000
3579.000,663,0.713,0.713000
3579.000,663,0.713,0.713000
3610.000,663,0.713,0.713000
3641.000,663,0.713,0.713000
3641.000,663,0.713,0.713000
3641.000,663,0.713,0.713000
3641.000,663,0.713,0.713000
3641.000,663,0.713,0.713000
3641.000,663,0.713,0.713091
3641.000,663,0.713,0.713091
3641.000,663,0.713,0.713182
3641.000,663,0.713,0.713182
3641.000,663,0.713,0.713273
3641.000,664,0.714,0.713364
3641.000,663,0.713,0.713455
3641.000,664,0.714,0.713455
3657.000,663,0.713,0.713455
3657.000,664,0.714,0.713455
3657.000,664,0.714,0.713455
3672.000,664,0.714,0.713455
3672.000,663,0.713,0.713455
3672.000,663,0.713,0.713364
3688.000,663,0.713,0.713364
3688.000,663,0.713,0.713273
3688.000,664,0.714,0.713182
3704.000,663,0.713,0.713091
3704.000,663,0.713,0.713091
3704.000,663,0.713,0.713091
3750.000,663,0.713,0.713182
3782.000,663,0.713,0.713273
3782.000,663,0.713,0.713182
3782.000,663,0.713,0.713273
3782.000,663,0.713,0.713364
3782.000,664,0.714,0.713455
3782.000,664,0.714,0.713545
3782.000,663,0.713,0.713636
3782.000,664,0.714,0.713636
3782.000,664,0.714,0.713727
3782.000,664,0.714,0.713818
3782.000,664,0.714,0.713818
3782.000,664,0.714,0.713818
3782.000,663,0.713,0.713909
3782.000,664,0.714,0.713909
3782.000,664,0.714,0.713909
3797.000,664,0.714,0.713909
3797.000,664,0.714,0.713909
3797.000,664,0.714,0.713909
3813.000,664,0.714,0.714000
3813.000,664,0.714,0.714000
3813.000,664,0.714,0.714000
3829.000,664,0.714,0.714000
3829.000,664,0.714,0.714000
3829.000,664,0.714,0.714000
3844.000,664,0.714,0.714000
3844.000,664,0.714,0.714000
3875.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3907.000,664,0.714,0.714000
3922.000,664,0.714,0.714000
3922.000,664,0.714,0.714091
3922.000,664,0.714,0.714091
3922.000,664,0.714,0.714182
3938.000,664,0.714,0.714273
3938.000,664,0.714,0.714273
3938.000,665,0.715,0.714273
3954.000,664,0.714,0.714273
3954.000,665,0.715,0.714364
3954.000,665,0.715,0.714455
3969.000,664,0.714,0.714545
3969.000,664,0.714,0.714545
4016.000,664,0.714,0.714455
4047.000,665,0.715,0.714545
4047.000,665,0.715,0.714545
4047.000,665,0.715,0.714455
