Time(ms),PCElapsed(ms),ADC,Voltage(V)
610490,3594.000,634,0.682
610495,3625.000,634,0.682
610500,3625.000,634,0.682
610505,3625.000,634,0.682
610510,3625.000,634,0.682
610515,3625.000,634,0.682
610520,3625.000,634,0.682
610525,3625.000,634,0.682
610530,3641.000,634,0.682
610535,3641.000,634,0.682
610540,3641.000,634,0.682
610545,3672.000,633,0.681
610550,3672.000,634,0.682
610555,3672.000,633,0.681
610560,3672.000,634,0.682
610565,3672.000,634,0.682
610570,3672.000,634,0.682
610575,3687.000,634,0.682
610580,3687.000,634,0.682
610585,3687.000,634,0.682
610590,3703.000,635,0.683
610595,3703.000,634,0.682
610600,3703.000,634,0.682
610605,3719.000,634,0.682
610610,3719.000,635,0.683
610615,3734.000,635,0.683
610620,3734.000,635,0.683
610625,3734.000,635,0.683
610630,3734.000,634,0.682
610635,3750.000,634,0.682
610640,3750.000,635,0.683
610646,3750.000,635,0.683
610651,3766.000,635,0.683
610656,3766.000,635,0.683
610661,3766.000,635,0.683
610666,3766.000,635,0.683
610671,3797.000,635,0.683
610676,3797.000,635,0.683
610681,3797.000,635,0.683
610686,3797.000,634,0.682
610691,3797.000,634,0.682
610696,3797.000,635,0.683
610701,3812.000,634,0.682
610706,3812.000,635,0.683
610711,3812.000,635,0.683
610716,3828.000,635,0.683
610721,3828.000,635,0.683
610726,3828.000,635,0.683
610731,3859.000,634,0.682
610736,3859.000,635,0.683
610741,3859.000,635,0.683
610746,3859.000,635,0.683
610751,3859.000,635,0.683
610756,3859.000,634,0.682
610761,3875.000,634,0.682
610766,3875.000,635,0.683
610771,3875.000,635,0.683
610776,3875.000,634,0.682
610781,3891.000,635,0.683
610786,3891.000,635,0.683
610791,3922.000,635,0.683
610796,3922.000,635,0.683
610801,3922.000,635,0.683
610806,3922.000,635,0.683
610811,3922.000,635,0.683
610816,3922.000,635,0.683
610821,3922.000,635,0.683
610826,3937.000,635,0.683
610831,3937.000,636,0.684
610836,3937.000,635,0.683
610841,3953.000,635,0.683
610846,3953.000,635,0.683
610851,3969.000,636,0.684
610856,3984.000,636,0.684
610861,3984.000,636,0.684
610866,3984.000,636,0.684
610871,3984.000,637,0.685
610876,3984.000,637,0.685
610881,3984.000,638,0.686
610886,4000.000,639,0.687
610891,4000.000,640,0.688
610896,4000.000,640,0.688
610902,4016.000,640,0.688
610907,4016.000,640,0.688
610912,4031.000,640,0.688
610917,4031.000,640,0.688
610922,4047.000,640,0.688
610927,4047.000,640,0.688
610932,4047.000,640,0.688
610937,4047.000,640,0.688
610942,4047.000,640,0.688
610947,4047.000,640,0.688
610952,4062.000,640,0.688
610957,4062.000,640,0.688
610962,4062.000,640,0.688
610967,4078.000,640,0.688
610972,4078.000,640,0.688
610977,4078.000,639,0.687
610982,4094.000,640,0.688
610987,4109.000,639,0.687
610992,4109.000,640,0.688
610997,4109.000,640,0.688
611002,4109.000,640,0.688
611007,4109.000,640,0.688
611012,4125.000,640,0.688
611017,4125.000,640,0.688
611022,4125.000,640,0.688
611027,4156.000,640,0.688
611032,4156.000,640,0.688
611037,4156.000,640,0.688
611042,4156.000,640,0.688
611047,4156.000,640,0.688
611052,4156.000,640,0.688
611057,4172.000,640,0.688
611062,4172.000,639,0.687
611067,4172.000,640,0.688
611072,4172.000,640,0.688
611077,4187.000,640,0.688
611082,4187.000,640,0.688
611087,4187.000,640,0.688
611092,4203.000,640,0.688
611097,4203.000,640,0.688
611102,4203.000,640,0.688
611107,4219.000,640,0.688
611112,4234.000,640,0.688
611117,4234.000,640,0.688
611122,4234.000,640,0.688
611127,4234.000,640,0.688
611132,4234.000,640,0.688
611137,4250.000,640,0.688
611142,4250.000,640,0.688
611147,4250.000,640,0.688
611152,4281.000,640,0.688
611158,4281.000,640,0.688
611163,4281.000,640,0.688
611168,4281.000,640,0.688
611173,4281.000,640,0.688
611178,4281.000,640,0.688
611183,4297.000,640,0.688
611188,4297.000,640,0.688
611193,4297.000,640,0.688
611198,4312.000,640,0.688
611203,4312.000,640,0.688
611208,4312.000,640,0.688
611213,4328.000,641,0.689
611218,4328.000,640,0.688
611223,4328.000,640,0.688
611228,4359.000,640,0.688
611233,4359.000,640,0.688
611238,4359.000,640,0.688
611243,4359.000,640,0.688
611248,4359.000,640,0.688
611253,4359.000,640,0.688
611258,4359.000,640,0.688
611263,4375.000,640,0.688
611268,4391.000,640,0.688
611273,4391.000,640,0.688
611278,4391.000,640,0.688
