Time(ms),PCElapsed(ms),ADC,Voltage(V)
2410657,4406.000,683,0.734
2410662,4406.000,683,0.734
2410667,4406.000,683,0.734
2410672,4422.000,683,0.734
2410677,4422.000,683,0.734
2410682,4422.000,683,0.734
2410687,4437.000,683,0.734
2410692,4437.000,684,0.735
2410697,4437.000,685,0.737
2410702,4453.000,685,0.737
2410707,4469.000,685,0.737
2410712,4469.000,685,0.737
2410717,4469.000,684,0.735
2410722,4469.000,684,0.735
2410727,4469.000,685,0.737
2410732,4469.000,684,0.735
2410737,4484.000,685,0.737
2410742,4484.000,684,0.735
2410747,4484.000,685,0.737
2410752,4515.000,685,0.737
2410757,4515.000,685,0.737
2410762,4515.000,685,0.737
2410767,4515.000,685,0.737
2410772,4515.000,684,0.735
2410777,4515.000,684,0.735
2410782,4531.000,684,0.735
2410787,4531.000,685,0.737
2410792,4531.000,685,0.737
2410797,4547.000,685,0.737
2410802,4547.000,685,0.737
2410807,4547.000,685,0.737
2410812,4562.000,685,0.737
2410817,4562.000,684,0.735
2410822,4562.000,685,0.737
2410827,4578.000,685,0.737
2410832,4594.000,685,0.737
2410838,4594.000,685,0.737
2410843,4594.000,685,0.737
2410848,4594.000,685,0.737
2410853,4594.000,685,0.737
2410858,4609.000,685,0.737
2410863,4609.000,685,0.737
2410868,4609.000,685,0.737
2410873,4640.000,685,0.737
2410878,4640.000,685,0.737
2410883,4640.000,685,0.737
2410888,4640.000,685,0.737
2410893,4640.000,685,0.737
2410898,4640.000,685,0.737
