Time(ms),ADC,Voltage(V),SmoothedVoltage(V)
2141.000,676,0.727,0.727727
2141.000,676,0.727,0.727727
2157.000,677,0.728,0.727727
2157.000,677,0.728,0.727727
2157.000,677,0.728,0.727818
2172.000,677,0.728,0.727818
2188.000,677,0.728,0.727909
2188.000,677,0.728,0.728000
2188.000,677,0.728,0.728000
2188.000,677,0.728,0.728000
2188.000,677,0.728,0.728000
2203.000,677,0.728,0.728000
2203.000,677,0.728,0.728000
2203.000,677,0.728,0.728000
2203.000,677,0.728,0.728000
2219.000,677,0.728,0.728000
2219.000,677,0.728,0.727909
2219.000,677,0.728,0.727818
2235.000,677,0.728,0.727727
2235.000,677,0.728,0.727727
2235.000,677,0.728,0.727727
2250.000,676,0.727,0.727727
2250.000,676,0.727,0.727727
2250.000,676,0.727,0.727727
2266.000,677,0.728,0.727727
2266.000,677,0.728,0.727727
2266.000,677,0.728,0.727727
2282.000,677,0.728,0.727818
2282.000,677,0.728,0.727909
2282.000,677,0.728,0.728000
2297.000,677,0.728,0.728000
2297.000,677,0.728,0.728000
2297.000,677,0.728,0.728000
2313.000,677,0.728,0.728000
2313.000,677,0.728,0.728000
2313.000,677,0.728,0.728000
2328.000,677,0.728,0.728000
2328.000,677,0.728,0.728000
2328.000,677,0.728,0.728000
2344.000,677,0.728,0.728000
2344.000,677,0.728,0.728000
2344.000,677,0.728,0.728091
2344.000,677,0.728,0.728091
2360.000,677,0.728,0.728091
2360.000,677,0.728,0.728091
2375.000,677,0.728,0.728091
2375.000,678,0.729,0.728091
2375.000,677,0.728,0.728091
2375.000,677,0.728,0.728091
2391.000,677,0.728,0.728182
2391.000,677,0.728,0.728182
2391.000,677,0.728,0.728273
2407.000,677,0.728,0.728182
2422.000,677,0.728,0.728273
2422.000,678,0.729,0.728273
2422.000,677,0.728,0.728273
2422.000,678,0.729,0.728364
2422.000,677,0.728,0.728364
2438.000,678,0.729,0.728364
2438.000,677,0.728,0.728364
2438.000,677,0.728,0.728364
2453.000,678,0.729,0.728455
2453.000,677,0.728,0.728364
2453.000,677,0.728,0.728455
2469.000,677,0.728,0.728455
2469.000,678,0.729,0.728545
2469.000,678,0.729,0.728636
2485.000,677,0.728,0.728636
2485.000,678,0.729,0.728727
2485.000,678,0.729,0.728818
2500.000,678,0.729,0.728909
2500.000,678,0.729,0.728909
2500.000,678,0.729,0.728909
2516.000,678,0.729,0.729000
2516.000,678,0.729,0.728909
2516.000,678,0.729,0.728909
2516.000,678,0.729,0.728909
2547.000,678,0.729,0.728818
2547.000,678,0.729,0.728818
2547.000,677,0.728,0.728818
2547.000,678,0.729,0.728818
2547.000,678,0.729,0.728818
2547.000,677,0.728,0.728818
2563.000,678,0.729,0.728818
2563.000,678,0.729,0.728818
2563.000,678,0.729,0.728909
2578.000,678,0.729,0.728909
2578.000,678,0.729,0.728909
2578.000,678,0.729,0.728909
